instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,welcomeText.started,welcomeText.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,text_10.started,text_10.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,firstITI.started,firstITI.stopped,trials.label,trials.startVal,trials.startValSd,trials.pThreshold,trials.beta,trials.delta,trials.gamma,trials.grain,trials.range,trials.minVal,trials.maxVal,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.stepType,trials.intensity,trials.response,participant,Session,Tone Length,Condition,calibration,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.455318799999077,None,space,0.8756161000055727,12.455318799999077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,13.34885850000137,None,b,0.7016880000010133,13.34885850000137,None,,,,,,,,,,,,,,,,,,,,,,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,14.066200000001118,None,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,1,0,start,4,lin,80,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,2,1,start,4,lin,61.555998968509456,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,3,2,start,4,lin,49.73422800560533,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,4,3,start,4,lin,56.18164908497858,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,5,4,start,4,lin,53.126633930517,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,6,5,start,4,lin,51.48693887593194,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,7,6,start,4,lin,52.393860471025874,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,8,7,start,4,lin,52.83800217931024,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,9,8,start,4,lin,52.66362320028537,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,10,9,start,4,lin,52.55674587636491,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,11,10,start,4,lin,52.485996927575954,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,12,11,start,4,lin,52.56616703937446,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,13,12,start,4,lin,52.52871011741544,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,14,13,start,4,lin,52.49944328478995,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,15,14,start,4,lin,52.537455999923914,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,16,15,start,4,lin,52.57173325333984,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,17,16,start,4,lin,52.55201454049527,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,18,17,start,4,lin,52.53542755204168,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,19,18,start,4,lin,52.55888285643472,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,20,19,start,4,lin,52.58075020503027,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,21,20,start,4,lin,52.56766607252103,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,22,21,start,4,lin,52.5563080265386,1,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,23,22,start,4,lin,52.54620072858248,0,,1,Short,Simultaneous,0.8912509381337447,2020_Nov_03_1145,toneDetectionPlatform_V1.7,2020.2.4,59.90822060460364,
,,,,,,,,,,,,,,,,,,,,,,test,80,32,0.63,3.5,0.01,0.01,0.01,100,0,100,0,24,23,start,4,lin,52.561539188239806,,,,,,,,,,,
